"scenario","method","replication","q","fpr","ssp","selected_count"
"Clean homoskedastic","mfscreen",101,0.05,0.0422110552763819,1,47
"Clean homoskedastic","mfscreen",101,0.1,0.0894472361809045,1,94
"Clean homoskedastic","mfscreen",101,0.2,0.179899497487437,1,184
"Clean homoskedastic","mfscreen",101,0.3,0.273366834170854,1,277
"Clean homoskedastic","Pearson SIS",101,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",101,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",101,0.01,0.0050251256281407,1,10
"Clean homoskedastic","Pearson SIS",101,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Pearson SIS",101,0.05,0.0402010050251256,1,45
"Clean homoskedastic","Pearson SIS",101,0.1,0.0864321608040201,1,91
"Clean homoskedastic","Pearson SIS",101,0.2,0.181909547738693,1,186
"Clean homoskedastic","Pearson SIS",101,0.3,0.267336683417085,1,271
"Clean homoskedastic","Spearman SIS",101,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",101,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",101,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Spearman SIS",101,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Spearman SIS",101,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Spearman SIS",101,0.1,0.0844221105527638,1,89
"Clean homoskedastic","Spearman SIS",101,0.2,0.187939698492462,1,192
"Clean homoskedastic","Spearman SIS",101,0.3,0.280402010050251,1,284
"Clean homoskedastic","mfscreen",102,0.001,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",102,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",102,0.01,0.0120603015075377,1,17
"Clean homoskedastic","mfscreen",102,0.025,0.0281407035175879,1,33
"Clean homoskedastic","mfscreen",102,0.05,0.0512562814070352,1,56
"Clean homoskedastic","mfscreen",102,0.1,0.109547738693467,1,114
"Clean homoskedastic","mfscreen",102,0.2,0.202010050251256,1,206
"Clean homoskedastic","mfscreen",102,0.3,0.295477386934673,1,299
"Clean homoskedastic","Pearson SIS",102,0.001,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",102,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",102,0.01,0.0120603015075377,1,17
"Clean homoskedastic","Pearson SIS",102,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Pearson SIS",102,0.05,0.0512562814070352,1,56
"Clean homoskedastic","Pearson SIS",102,0.1,0.105527638190955,1,110
"Clean homoskedastic","Pearson SIS",102,0.2,0.201005025125628,1,205
"Clean homoskedastic","Pearson SIS",102,0.3,0.294472361809045,1,298
"Clean homoskedastic","Spearman SIS",102,0.001,0.00402010050251256,1,9
"Clean homoskedastic","Spearman SIS",102,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",102,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Spearman SIS",102,0.025,0.0241206030150754,1,29
"Clean homoskedastic","Spearman SIS",102,0.05,0.050251256281407,1,55
"Clean homoskedastic","Spearman SIS",102,0.1,0.0954773869346734,1,100
"Clean homoskedastic","Spearman SIS",102,0.2,0.190954773869347,1,195
"Clean homoskedastic","Spearman SIS",102,0.3,0.287437185929648,1,291
"Clean homoskedastic","mfscreen",103,0.001,0,1,5
"Clean homoskedastic","mfscreen",103,0.005,0.00603015075376884,1,11
"Clean homoskedastic","mfscreen",103,0.01,0.014070351758794,1,19
"Clean homoskedastic","mfscreen",103,0.025,0.0251256281407035,1,30
"Clean homoskedastic","mfscreen",103,0.05,0.0452261306532663,1,50
"Clean homoskedastic","mfscreen",103,0.1,0.103517587939698,1,108
"Clean homoskedastic","mfscreen",103,0.2,0.215075376884422,1,219
"Clean homoskedastic","mfscreen",103,0.3,0.316582914572864,1,320
"Clean homoskedastic","Pearson SIS",103,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",103,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",103,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",103,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",103,0.05,0.0442211055276382,1,49
"Clean homoskedastic","Pearson SIS",103,0.1,0.105527638190955,1,110
"Clean homoskedastic","Pearson SIS",103,0.2,0.213065326633166,1,217
"Clean homoskedastic","Pearson SIS",103,0.3,0.312562814070352,1,316
"Clean homoskedastic","Spearman SIS",103,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",103,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",103,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Spearman SIS",103,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Spearman SIS",103,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Spearman SIS",103,0.1,0.10251256281407,1,107
"Clean homoskedastic","Spearman SIS",103,0.2,0.207035175879397,1,211
"Clean homoskedastic","Spearman SIS",103,0.3,0.31356783919598,1,317
"Clean homoskedastic","mfscreen",104,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",104,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",104,0.01,0.0130653266331658,1,18
"Clean homoskedastic","mfscreen",104,0.025,0.0321608040201005,1,37
"Clean homoskedastic","mfscreen",104,0.05,0.064321608040201,1,69
"Clean homoskedastic","mfscreen",104,0.1,0.110552763819095,1,115
"Clean homoskedastic","mfscreen",104,0.2,0.21105527638191,1,215
"Clean homoskedastic","mfscreen",104,0.3,0.29748743718593,1,301
"Clean homoskedastic","Pearson SIS",104,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",104,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",104,0.01,0.014070351758794,1,19
"Clean homoskedastic","Pearson SIS",104,0.025,0.0351758793969849,1,40
"Clean homoskedastic","Pearson SIS",104,0.05,0.0633165829145729,1,68
"Clean homoskedastic","Pearson SIS",104,0.1,0.108542713567839,1,113
"Clean homoskedastic","Pearson SIS",104,0.2,0.205025125628141,1,209
"Clean homoskedastic","Pearson SIS",104,0.3,0.29748743718593,1,301
"Clean homoskedastic","Spearman SIS",104,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",104,0.005,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",104,0.01,0.0150753768844221,1,20
"Clean homoskedastic","Spearman SIS",104,0.025,0.0341708542713568,1,39
"Clean homoskedastic","Spearman SIS",104,0.05,0.0663316582914573,1,71
"Clean homoskedastic","Spearman SIS",104,0.1,0.107537688442211,1,112
"Clean homoskedastic","Spearman SIS",104,0.2,0.201005025125628,1,205
"Clean homoskedastic","Spearman SIS",104,0.3,0.295477386934673,1,299
"Clean homoskedastic","mfscreen",105,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",105,0.005,0.00804020100502513,1,13
"Clean homoskedastic","mfscreen",105,0.01,0.014070351758794,1,19
"Clean homoskedastic","mfscreen",105,0.025,0.0231155778894472,1,28
"Clean homoskedastic","mfscreen",105,0.05,0.0562814070351759,1,61
"Clean homoskedastic","mfscreen",105,0.1,0.106532663316583,1,111
"Clean homoskedastic","mfscreen",105,0.2,0.209045226130653,1,213
"Clean homoskedastic","mfscreen",105,0.3,0.318592964824121,1,322
"Clean homoskedastic","Pearson SIS",105,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",105,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",105,0.01,0.0130653266331658,1,18
"Clean homoskedastic","Pearson SIS",105,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",105,0.05,0.0532663316582915,1,58
"Clean homoskedastic","Pearson SIS",105,0.1,0.10251256281407,1,107
"Clean homoskedastic","Pearson SIS",105,0.2,0.205025125628141,1,209
"Clean homoskedastic","Pearson SIS",105,0.3,0.317587939698492,1,321
"Clean homoskedastic","Spearman SIS",105,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",105,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",105,0.01,0.014070351758794,1,19
"Clean homoskedastic","Spearman SIS",105,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Spearman SIS",105,0.05,0.0532663316582915,1,58
"Clean homoskedastic","Spearman SIS",105,0.1,0.111557788944724,1,116
"Clean homoskedastic","Spearman SIS",105,0.2,0.206030150753769,1,210
"Clean homoskedastic","Spearman SIS",105,0.3,0.311557788944724,1,315
"Clean homoskedastic","mfscreen",106,0.001,0,1,5
"Clean homoskedastic","mfscreen",106,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",106,0.01,0.0120603015075377,1,17
"Clean homoskedastic","mfscreen",106,0.025,0.0221105527638191,1,27
"Clean homoskedastic","mfscreen",106,0.05,0.0472361809045226,1,52
"Clean homoskedastic","mfscreen",106,0.1,0.085427135678392,1,90
"Clean homoskedastic","mfscreen",106,0.2,0.195979899497487,1,200
"Clean homoskedastic","mfscreen",106,0.3,0.291457286432161,1,295
"Clean homoskedastic","Pearson SIS",106,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",106,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Pearson SIS",106,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",106,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Pearson SIS",106,0.05,0.0452261306532663,1,50
"Clean homoskedastic","Pearson SIS",106,0.1,0.0834170854271357,1,88
"Clean homoskedastic","Pearson SIS",106,0.2,0.185929648241206,1,190
"Clean homoskedastic","Pearson SIS",106,0.3,0.290452261306533,1,294
"Clean homoskedastic","Spearman SIS",106,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",106,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",106,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Spearman SIS",106,0.025,0.0261306532663317,1,31
"Clean homoskedastic","Spearman SIS",106,0.05,0.04321608040201,1,48
"Clean homoskedastic","Spearman SIS",106,0.1,0.0944723618090452,1,99
"Clean homoskedastic","Spearman SIS",106,0.2,0.184924623115578,1,189
"Clean homoskedastic","Spearman SIS",106,0.3,0.290452261306533,1,294
"Clean homoskedastic","mfscreen",107,0.001,0,1,5
"Clean homoskedastic","mfscreen",107,0.005,0.00603015075376884,1,11
"Clean homoskedastic","mfscreen",107,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",107,0.025,0.0281407035175879,1,33
"Clean homoskedastic","mfscreen",107,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",107,0.1,0.0894472361809045,1,94
"Clean homoskedastic","mfscreen",107,0.2,0.192964824120603,1,197
"Clean homoskedastic","mfscreen",107,0.3,0.304522613065327,1,308
"Clean homoskedastic","Pearson SIS",107,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",107,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Pearson SIS",107,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Pearson SIS",107,0.025,0.0281407035175879,1,33
"Clean homoskedastic","Pearson SIS",107,0.05,0.0562814070351759,1,61
"Clean homoskedastic","Pearson SIS",107,0.1,0.0944723618090452,1,99
"Clean homoskedastic","Pearson SIS",107,0.2,0.189949748743719,1,194
"Clean homoskedastic","Pearson SIS",107,0.3,0.29748743718593,1,301
"Clean homoskedastic","Spearman SIS",107,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",107,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Spearman SIS",107,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",107,0.025,0.0271356783919598,1,32
"Clean homoskedastic","Spearman SIS",107,0.05,0.0492462311557789,1,54
"Clean homoskedastic","Spearman SIS",107,0.1,0.0984924623115578,1,103
"Clean homoskedastic","Spearman SIS",107,0.2,0.210050251256281,1,214
"Clean homoskedastic","Spearman SIS",107,0.3,0.31356783919598,1,317
"Clean homoskedastic","mfscreen",108,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",108,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",108,0.01,0.0100502512562814,1,15
"Clean homoskedastic","mfscreen",108,0.025,0.0201005025125628,1,25
"Clean homoskedastic","mfscreen",108,0.05,0.0442211055276382,1,49
"Clean homoskedastic","mfscreen",108,0.1,0.0914572864321608,1,96
"Clean homoskedastic","mfscreen",108,0.2,0.203015075376884,1,207
"Clean homoskedastic","mfscreen",108,0.3,0.292462311557789,1,296
"Clean homoskedastic","Pearson SIS",108,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Pearson SIS",108,0.005,0.00402010050251256,1,9
"Clean homoskedastic","Pearson SIS",108,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Pearson SIS",108,0.025,0.021105527638191,1,26
"Clean homoskedastic","Pearson SIS",108,0.05,0.0462311557788945,1,51
"Clean homoskedastic","Pearson SIS",108,0.1,0.0934673366834171,1,98
"Clean homoskedastic","Pearson SIS",108,0.2,0.201005025125628,1,205
"Clean homoskedastic","Pearson SIS",108,0.3,0.289447236180905,1,293
"Clean homoskedastic","Spearman SIS",108,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",108,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",108,0.01,0.0100502512562814,1,15
"Clean homoskedastic","Spearman SIS",108,0.025,0.0241206030150754,1,29
"Clean homoskedastic","Spearman SIS",108,0.05,0.0422110552763819,1,47
"Clean homoskedastic","Spearman SIS",108,0.1,0.101507537688442,1,106
"Clean homoskedastic","Spearman SIS",108,0.2,0.202010050251256,1,206
"Clean homoskedastic","Spearman SIS",108,0.3,0.293467336683417,1,297
"Clean homoskedastic","mfscreen",109,0.001,0.00301507537688442,1,8
"Clean homoskedastic","mfscreen",109,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",109,0.01,0.0120603015075377,1,17
"Clean homoskedastic","mfscreen",109,0.025,0.0251256281407035,1,30
"Clean homoskedastic","mfscreen",109,0.05,0.0412060301507538,1,46
"Clean homoskedastic","mfscreen",109,0.1,0.085427135678392,1,90
"Clean homoskedastic","mfscreen",109,0.2,0.189949748743719,1,194
"Clean homoskedastic","mfscreen",109,0.3,0.301507537688442,1,305
"Clean homoskedastic","Pearson SIS",109,0.001,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",109,0.005,0.00703517587939699,1,12
"Clean homoskedastic","Pearson SIS",109,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Pearson SIS",109,0.025,0.0231155778894472,1,28
"Clean homoskedastic","Pearson SIS",109,0.05,0.0402010050251256,1,45
"Clean homoskedastic","Pearson SIS",109,0.1,0.0884422110552764,1,93
"Clean homoskedastic","Pearson SIS",109,0.2,0.190954773869347,1,195
"Clean homoskedastic","Pearson SIS",109,0.3,0.298492462311558,1,302
"Clean homoskedastic","Spearman SIS",109,0.001,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",109,0.005,0.00603015075376884,1,11
"Clean homoskedastic","Spearman SIS",109,0.01,0.00904522613065327,1,14
"Clean homoskedastic","Spearman SIS",109,0.025,0.0221105527638191,1,27
"Clean homoskedastic","Spearman SIS",109,0.05,0.0442211055276382,1,49
"Clean homoskedastic","Spearman SIS",109,0.1,0.0894472361809045,1,94
"Clean homoskedastic","Spearman SIS",109,0.2,0.184924623115578,1,189
"Clean homoskedastic","Spearman SIS",109,0.3,0.293467336683417,1,297
"Clean homoskedastic","mfscreen",110,0.001,0,1,5
"Clean homoskedastic","mfscreen",110,0.005,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",110,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",110,0.025,0.0331658291457286,1,38
"Clean homoskedastic","mfscreen",110,0.05,0.0613065326633166,1,66
"Clean homoskedastic","mfscreen",110,0.1,0.107537688442211,1,112
"Clean homoskedastic","mfscreen",110,0.2,0.204020100502513,1,208
"Clean homoskedastic","mfscreen",110,0.3,0.294472361809045,1,298
"Clean homoskedastic","Pearson SIS",110,0.001,0,1,5
"Clean homoskedastic","Pearson SIS",110,0.005,0.00301507537688442,1,8
"Clean homoskedastic","Pearson SIS",110,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",110,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Pearson SIS",110,0.05,0.0582914572864322,1,63
"Clean homoskedastic","Pearson SIS",110,0.1,0.103517587939698,1,108
"Clean homoskedastic","Pearson SIS",110,0.2,0.202010050251256,1,206
"Clean homoskedastic","Pearson SIS",110,0.3,0.300502512562814,1,304
"Clean homoskedastic","Spearman SIS",110,0.001,0,1,5
"Clean homoskedastic","Spearman SIS",110,0.005,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",110,0.01,0.00703517587939699,1,12
"Clean homoskedastic","Spearman SIS",110,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Spearman SIS",110,0.05,0.0542713567839196,1,59
"Clean homoskedastic","Spearman SIS",110,0.1,0.111557788944724,1,116
"Clean homoskedastic","Spearman SIS",110,0.2,0.202010050251256,1,206
"Clean homoskedastic","Spearman SIS",110,0.3,0.291457286432161,1,295
"Clean homoskedastic","mfscreen",111,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",111,0.005,0.00703517587939699,1,12
"Clean homoskedastic","mfscreen",111,0.01,0.0110552763819095,1,16
"Clean homoskedastic","mfscreen",111,0.025,0.0311557788944724,1,36
"Clean homoskedastic","mfscreen",111,0.05,0.0582914572864322,1,63
"Clean homoskedastic","mfscreen",111,0.1,0.0944723618090452,1,99
"Clean homoskedastic","mfscreen",111,0.2,0.202010050251256,1,206
"Clean homoskedastic","mfscreen",111,0.3,0.307537688442211,1,311
"Clean homoskedastic","Pearson SIS",111,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",111,0.005,0.00804020100502513,1,13
"Clean homoskedastic","Pearson SIS",111,0.01,0.0110552763819095,1,16
"Clean homoskedastic","Pearson SIS",111,0.025,0.0271356783919598,1,32
"Clean homoskedastic","Pearson SIS",111,0.05,0.0562814070351759,1,61
"Clean homoskedastic","Pearson SIS",111,0.1,0.0964824120603015,1,101
"Clean homoskedastic","Pearson SIS",111,0.2,0.191959798994975,1,196
"Clean homoskedastic","Pearson SIS",111,0.3,0.307537688442211,1,311
"Clean homoskedastic","Spearman SIS",111,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Spearman SIS",111,0.005,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",111,0.01,0.00804020100502513,1,13
"Clean homoskedastic","Spearman SIS",111,0.025,0.0291457286432161,1,34
"Clean homoskedastic","Spearman SIS",111,0.05,0.0552763819095477,1,60
"Clean homoskedastic","Spearman SIS",111,0.1,0.110552763819095,1,115
"Clean homoskedastic","Spearman SIS",111,0.2,0.206030150753769,1,210
"Clean homoskedastic","Spearman SIS",111,0.3,0.308542713567839,1,312
"Clean homoskedastic","mfscreen",112,0.001,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",112,0.005,0.00201005025125628,1,7
"Clean homoskedastic","mfscreen",112,0.01,0.00402010050251256,1,9
"Clean homoskedastic","mfscreen",112,0.025,0.021105527638191,1,26
"Clean homoskedastic","mfscreen",112,0.05,0.0371859296482412,1,42
"Clean homoskedastic","mfscreen",112,0.1,0.100502512562814,1,105
"Clean homoskedastic","mfscreen",112,0.2,0.209045226130653,1,213
"Clean homoskedastic","mfscreen",112,0.3,0.307537688442211,1,311
"Clean homoskedastic","Pearson SIS",112,0.001,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",112,0.005,0.00201005025125628,1,7
"Clean homoskedastic","Pearson SIS",112,0.01,0.00402010050251256,1,9
"Clean homoskedastic","Pearson SIS",112,0.025,0.0170854271356784,1,22
"Clean homoskedastic","Pearson SIS",112,0.05,0.0412060301507538,1,46
"Clean homoskedastic","Pearson SIS",112,0.1,0.0984924623115578,1,103
"Clean homoskedastic","Pearson SIS",112,0.2,0.205025125628141,1,209
"Clean homoskedastic","Pearson SIS",112,0.3,0.305527638190955,1,309
"Clean homoskedastic","Spearman SIS",112,0.001,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",112,0.005,0.00100502512562814,1,6
"Clean homoskedastic","Spearman SIS",112,0.01,0.0050251256281407,1,10
"Clean homoskedastic","Spearman SIS",112,0.025,0.0120603015075377,1,17
"Clean homoskedastic","Spearman SIS",112,0.05,0.0422110552763819,1,47
"Clean homoskedastic","Spearman SIS",112,0.1,0.106532663316583,1,111
"Clean homoskedastic","Spearman SIS",112,0.2,0.218090452261307,1,222
"Clean homoskedastic","Spearman SIS",112,0.3,0.322613065326633,1,326
"Clean homoskedastic","mfscreen",113,0.001,0.00100502512562814,1,6
"Clean homoskedastic","mfscreen",113,0.005,0.0100502512562814,1,15
"Clean homoskedastic","mfscreen",113,0.01,0.0150753768844221,1,20
"Clean homoskedastic","mfscreen",113,0.025,0.0311557788944724,1,36
"Clean homoskedastic","mfscreen",113,0.05,0.0532663316582915,1,58
"Clean homoskedastic","mfscreen",113,0.1,0.0974874371859296,1,102
"Clean homoskedastic","mfscreen",113,0.2,0.208040201005025,1,212
